Fraction,MF,SampID,Retention_time,mz,QCd_area,method,Station
RP,8044_RP,210329_Smp_PPL_Aloha_A,1.642,305.15692,49238708.73287519,PPL,A
RP,8044_RP,210329_Smp_PPL_Aloha_B,1.642,305.15692,36089458.30403291,PPL,A
RP,8044_RP,210329_Smp_PPL_Aloha_C,1.642,305.15692,43458444.51874675,PPL,A
RP,8059_RP,210329_Smp_Aloha_A,6.471,305.99869,2034852,CatEx,A
RP,8059_RP,210329_Smp_Aloha_B,6.471,305.99869,1324670,CatEx,A
RP,8059_RP,210329_Smp_Aloha_C,6.471,305.99869,342984,CatEx,A
RP,8059_RP,210329_Smp_PS_A,6.471,305.99869,951886,CatEx,PS
RP,8059_RP,210329_Smp_PS_B,6.471,305.99869,772844,CatEx,PS
RP,8059_RP,210329_Smp_PS_C,6.471,305.99869,187988,CatEx,PS
RP,807_RP,210329_Smp_Aloha_A,0.752,130.04997,11132418.370016009,CatEx,A
RP,807_RP,210329_Smp_Aloha_B,0.752,130.04997,12121325.878037104,CatEx,A
RP,807_RP,210329_Smp_Aloha_C,0.752,130.04997,3110672.190551851,CatEx,A
RP,8091_RP,210329_Smp_Aloha_A,0.657,306.76535,209709.37233854455,CatEx,A
RP,8091_RP,210329_Smp_Aloha_B,0.657,306.76535,140276.21774192865,CatEx,A
RP,8091_RP,210329_Smp_Aloha_C,0.657,306.76535,225435.78774022308,CatEx,A
RP,8091_RP,210329_Smp_PS_A,0.657,306.76535,104355.81165144758,CatEx,PS
RP,8091_RP,210329_Smp_PS_B,0.657,306.76535,323188.4096718692,CatEx,PS
RP,8091_RP,210329_Smp_PS_C,0.657,306.76535,20627.446122528436,CatEx,PS
RP,8091_RP,210329_Smp_PPL_Aloha_A,0.657,306.76535,3843186.4350748137,PPL,A
RP,8091_RP,210329_Smp_PPL_Aloha_B,0.657,306.76535,1846967.8434561824,PPL,A
RP,8091_RP,210329_Smp_PPL_Aloha_C,0.657,306.76535,2832254.7623730735,PPL,A
RP,8091_RP,210329_Smp_PPL_PS_A,0.657,306.76535,1577640.1067427413,PPL,PS
RP,8091_RP,210329_Smp_PPL_PS_B,0.657,306.76535,1588192.547654037,PPL,PS
RP,8091_RP,210329_Smp_PPL_PS_C,0.657,306.76535,1161358.273261384,PPL,PS
RP,8092_RP,210329_Smp_Aloha_A,0.714,306.85196,340434.7395413164,CatEx,A
RP,8092_RP,210329_Smp_Aloha_B,0.714,306.85196,206556.34150843133,CatEx,A
RP,8092_RP,210329_Smp_Aloha_C,0.714,306.85196,1027747.5789798752,CatEx,A
RP,8092_RP,210329_Smp_PPL_Aloha_A,0.714,306.85196,555692.6999976,PPL,A
RP,8092_RP,210329_Smp_PPL_Aloha_B,0.714,306.85196,75506.66211007543,PPL,A
RP,8092_RP,210329_Smp_PPL_Aloha_C,0.714,306.85196,767525.6247038348,PPL,A
RP,8092_RP,210329_Smp_PPL_PS_A,0.714,306.85196,89208.45019217221,PPL,PS
RP,8092_RP,210329_Smp_PPL_PS_B,0.714,306.85196,56170.79024646613,PPL,PS
RP,8092_RP,210329_Smp_PPL_PS_C,0.714,306.85196,1741122.3584757503,PPL,PS
RP,8101_RP,210329_Smp_PPL_PS_A,0.902,307.08331,199934.97983607964,PPL,PS
RP,8101_RP,210329_Smp_PPL_PS_B,0.902,307.08331,72362.16146034477,PPL,PS
RP,8101_RP,210329_Smp_PPL_PS_C,0.902,307.08331,116469.9028853686,PPL,PS
RP,811_RP,210329_Smp_PPL_PS_A,0.949,130.08652,2989860,PPL,PS
RP,811_RP,210329_Smp_PPL_PS_B,0.949,130.08652,2909366,PPL,PS
RP,811_RP,210329_Smp_PPL_PS_C,0.949,130.08652,1743156,PPL,PS
RP,8111_RP,210329_Smp_Aloha_A,0.841,307.15945,1239712,CatEx,A
RP,8111_RP,210329_Smp_Aloha_B,0.841,307.15945,211010,CatEx,A
RP,8111_RP,210329_Smp_Aloha_C,0.841,307.15945,923744,CatEx,A
RP,8132_RP,210329_Smp_PPL_Aloha_A,1.593,308.17044,1403404,PPL,A
RP,8132_RP,210329_Smp_PPL_Aloha_B,1.593,308.17044,1463008,PPL,A
RP,8132_RP,210329_Smp_PPL_Aloha_C,1.593,308.17044,1415756,PPL,A
RP,8132_RP,210329_Smp_PPL_PS_A,1.593,308.17044,1243244,PPL,PS
RP,8132_RP,210329_Smp_PPL_PS_B,1.593,308.17044,1216044,PPL,PS
RP,8132_RP,210329_Smp_PPL_PS_C,1.593,308.17044,1126166,PPL,PS
RP,8149_RP,210329_Smp_Aloha_A,0.657,308.76257,307850.1889083867,CatEx,A
RP,8149_RP,210329_Smp_Aloha_B,0.657,308.76257,215930.1292415236,CatEx,A
RP,8149_RP,210329_Smp_Aloha_C,0.657,308.76257,369722.51296392974,CatEx,A
RP,8149_RP,210329_Smp_PS_A,0.657,308.76257,196692.205037374,CatEx,PS
RP,8149_RP,210329_Smp_PS_B,0.657,308.76257,521024.8536012762,CatEx,PS
RP,8149_RP,210329_Smp_PS_C,0.657,308.76257,60575.31105253229,CatEx,PS
RP,8149_RP,210329_Smp_PPL_Aloha_A,0.657,308.76257,7070044.064418157,PPL,A
RP,8149_RP,210329_Smp_PPL_Aloha_B,0.657,308.76257,2898867.100088615,PPL,A
RP,8149_RP,210329_Smp_PPL_Aloha_C,0.657,308.76257,4662490.673014577,PPL,A
RP,8149_RP,210329_Smp_PPL_PS_A,0.657,308.76257,2342414.9035315705,PPL,PS
RP,8149_RP,210329_Smp_PPL_PS_B,0.657,308.76257,2611862.680740733,PPL,PS
RP,8149_RP,210329_Smp_PPL_PS_C,0.657,308.76257,1693886.9671390925,PPL,PS
RP,8150_RP,210329_Smp_Aloha_A,0.687,308.86179,423954.9637669043,CatEx,A
RP,8150_RP,210329_Smp_Aloha_B,0.687,308.86179,425756.2564053392,CatEx,A
RP,8150_RP,210329_Smp_Aloha_C,0.687,308.86179,2313994.628205189,CatEx,A
RP,8150_RP,210329_Smp_PS_A,0.687,308.86179,930879.182800086,CatEx,PS
RP,8150_RP,210329_Smp_PS_B,0.687,308.86179,1066281.8775077604,CatEx,PS
RP,8150_RP,210329_Smp_PS_C,0.687,308.86179,187112.3707057644,CatEx,PS
RP,8150_RP,210329_Smp_PPL_Aloha_A,0.687,308.86179,1021691.7374854918,PPL,A
RP,8150_RP,210329_Smp_PPL_Aloha_B,0.687,308.86179,65181.76406619509,PPL,A
RP,8150_RP,210329_Smp_PPL_Aloha_C,0.687,308.86179,754151.3891272938,PPL,A
RP,8150_RP,210329_Smp_PPL_PS_A,0.687,308.86179,1069181.976359954,PPL,PS
RP,8150_RP,210329_Smp_PPL_PS_B,0.687,308.86179,4825359.272962883,PPL,PS
RP,8150_RP,210329_Smp_PPL_PS_C,0.687,308.86179,471824.2453795186,PPL,PS
RP,816_RP,210329_Smp_PPL_PS_A,3.387,130.12291,6760164,PPL,PS
RP,816_RP,210329_Smp_PPL_PS_B,3.387,130.12291,7063324,PPL,PS
RP,816_RP,210329_Smp_PPL_PS_C,3.387,130.12291,6449820,PPL,PS
RP,8164_RP,210329_Smp_PPL_Aloha_A,5.123,309.11221,672635.85791957,PPL,A
RP,8164_RP,210329_Smp_PPL_Aloha_B,5.123,309.11221,511719.16218413576,PPL,A
RP,8164_RP,210329_Smp_PPL_Aloha_C,5.123,309.11221,561158.4036116936,PPL,A
RP,8164_RP,210329_Smp_PPL_PS_A,5.123,309.11221,435032.3986488027,PPL,PS
RP,8164_RP,210329_Smp_PPL_PS_B,5.123,309.11221,418818.4293337217,PPL,PS
RP,8164_RP,210329_Smp_PPL_PS_C,5.123,309.11221,549198.1001615063,PPL,PS
RP,8168_RP,210329_Smp_PPL_PS_A,7.806,309.13135,2220700.3417768134,PPL,PS
RP,8168_RP,210329_Smp_PPL_PS_B,7.806,309.13135,2787510.823070404,PPL,PS
RP,8168_RP,210329_Smp_PPL_PS_C,7.806,309.13135,2692503.1608143365,PPL,PS
RP,817_RP,210329_Smp_PPL_Aloha_A,1.807,130.15913,288080896,PPL,A
RP,817_RP,210329_Smp_PPL_Aloha_B,1.807,130.15913,309157344,PPL,A
RP,817_RP,210329_Smp_PPL_Aloha_C,1.807,130.15913,321930752,PPL,A
RP,8186_RP,210329_Smp_PPL_Aloha_A,0.651,309.81973,1667623.3464628088,PPL,A
RP,8186_RP,210329_Smp_PPL_Aloha_B,0.651,309.81973,642376.5314451962,PPL,A
RP,8186_RP,210329_Smp_PPL_Aloha_C,0.651,309.81973,1236389.1895859758,PPL,A
RP,8186_RP,210329_Smp_PPL_PS_A,0.651,309.81973,470504.670218325,PPL,PS
RP,8186_RP,210329_Smp_PPL_PS_B,0.651,309.81973,385219.5639193293,PPL,PS
RP,8186_RP,210329_Smp_PPL_PS_C,0.651,309.81973,577431.797167568,PPL,PS
RP,8187_RP,210329_Smp_PPL_Aloha_A,0.667,309.91119,34042.66735877468,PPL,A
RP,8187_RP,210329_Smp_PPL_Aloha_B,0.667,309.91119,340215.44422828156,PPL,A
RP,8187_RP,210329_Smp_PPL_Aloha_C,0.667,309.91119,105184.6152980706,PPL,A
RP,8217_RP,210329_Smp_Aloha_A,0.658,310.75961,182024.08305707175,CatEx,A
RP,8217_RP,210329_Smp_Aloha_B,0.658,310.75961,125294.32531281204,CatEx,A
RP,8217_RP,210329_Smp_Aloha_C,0.658,310.75961,214188.08419018175,CatEx,A
RP,8217_RP,210329_Smp_PS_A,0.658,310.75961,122330.98861862886,CatEx,PS
RP,8217_RP,210329_Smp_PS_B,0.658,310.75961,318843.7203482262,CatEx,PS
RP,8217_RP,210329_Smp_PS_C,0.658,310.75961,33661.685938558396,CatEx,PS
RP,8217_RP,210329_Smp_PPL_Aloha_A,0.658,310.75961,3704078.111189056,PPL,A
RP,8217_RP,210329_Smp_PPL_Aloha_B,0.658,310.75961,1889367.49553425,PPL,A
RP,8217_RP,210329_Smp_PPL_Aloha_C,0.658,310.75961,2752668.813586543,PPL,A
RP,8217_RP,210329_Smp_PPL_PS_A,0.658,310.75961,1460691.5305615703,PPL,PS
RP,8217_RP,210329_Smp_PPL_PS_B,0.658,310.75961,1717864.8789037217,PPL,PS
RP,8217_RP,210329_Smp_PPL_PS_C,0.658,310.75961,1118393.9546788791,PPL,PS
RP,8219_RP,210329_Smp_Aloha_A,0.683,310.85886,279671.5963544507,CatEx,A
RP,8219_RP,210329_Smp_Aloha_B,0.683,310.85886,268932.02749603236,CatEx,A
RP,8219_RP,210329_Smp_Aloha_C,0.683,310.85886,1431745.166430859,CatEx,A
RP,8219_RP,210329_Smp_PS_A,0.683,310.85886,590890.9438413827,CatEx,PS
RP,8219_RP,210329_Smp_PS_B,0.683,310.85886,731558.491072869,CatEx,PS
RP,8219_RP,210329_Smp_PS_C,0.683,310.85886,125849.15054004632,CatEx,PS
RP,8219_RP,210329_Smp_PPL_Aloha_A,0.683,310.85886,1205149.2470383972,PPL,A
RP,8219_RP,210329_Smp_PPL_Aloha_B,0.683,310.85886,697649.5731585914,PPL,A
RP,8219_RP,210329_Smp_PPL_Aloha_C,0.683,310.85886,1447763.434609539,PPL,A
RP,8219_RP,210329_Smp_PPL_PS_A,0.683,310.85886,751172.9097996374,PPL,PS
RP,8219_RP,210329_Smp_PPL_PS_B,0.683,310.85886,3124028.7994352053,PPL,PS
RP,8219_RP,210329_Smp_PPL_PS_C,0.683,310.85886,383218.5362893406,PPL,PS
RP,8232_RP,210329_Smp_Aloha_A,8.997,311.12787,1052978,CatEx,A
RP,8232_RP,210329_Smp_Aloha_B,8.997,311.12787,618478,CatEx,A
RP,8232_RP,210329_Smp_Aloha_C,8.997,311.12787,1007542,CatEx,A
RP,8234_RP,210329_Smp_Aloha_A,0.958,311.15103,398637.1850900861,CatEx,A
RP,8234_RP,210329_Smp_Aloha_B,0.958,311.15103,459850.9489620503,CatEx,A
RP,8234_RP,210329_Smp_Aloha_C,0.958,311.15103,361225.5315831784,CatEx,A
RP,8234_RP,210329_Smp_PS_A,0.958,311.15103,355187.9038863589,CatEx,PS
RP,8234_RP,210329_Smp_PS_B,0.958,311.15103,385233.5767956544,CatEx,PS
RP,8234_RP,210329_Smp_PS_C,0.958,311.15103,252161.5731191348,CatEx,PS
RP,8238_RP,210329_Smp_Aloha_A,9.86,311.16431,4286412,CatEx,A
RP,8238_RP,210329_Smp_Aloha_B,9.86,311.16431,2475276,CatEx,A
RP,8238_RP,210329_Smp_Aloha_C,9.86,311.16431,5486038,CatEx,A
RP,8240_RP,210329_Smp_Aloha_A,9.229,311.16443,557648.59344775,CatEx,A
RP,8240_RP,210329_Smp_Aloha_B,9.229,311.16443,284532.8867300243,CatEx,A
RP,8240_RP,210329_Smp_Aloha_C,9.229,311.16443,897911.2636098632,CatEx,A
RP,8242_RP,210329_Smp_PPL_PS_A,8.59,311.18567,2350711.6731891036,PPL,PS
RP,8242_RP,210329_Smp_PPL_PS_B,8.59,311.18567,2806193.7063589883,PPL,PS
RP,8242_RP,210329_Smp_PPL_PS_C,8.59,311.18567,2545378.225017353,PPL,PS
RP,8243_RP,210329_Smp_PPL_PS_A,9.552,311.18567,172269.75013601652,PPL,PS
RP,8243_RP,210329_Smp_PPL_PS_B,9.552,311.18567,273028.45021769585,PPL,PS
RP,8243_RP,210329_Smp_PPL_PS_C,9.552,311.18567,124311.960825855,PPL,PS
RP,8250_RP,210329_Smp_PPL_Aloha_A,0.652,311.81674,3230343.003037118,PPL,A
RP,8250_RP,210329_Smp_PPL_Aloha_B,0.652,311.81674,1368158.8799011132,PPL,A
RP,8250_RP,210329_Smp_PPL_Aloha_C,0.652,311.81674,2598264.0425590496,PPL,A
RP,8250_RP,210329_Smp_PPL_PS_A,0.652,311.81674,755843.939865414,PPL,PS
RP,8250_RP,210329_Smp_PPL_PS_B,0.652,311.81674,849028.1781883523,PPL,PS
RP,8250_RP,210329_Smp_PPL_PS_C,0.652,311.81674,1083651.9820653226,PPL,PS
RP,826_RP,210329_Smp_PPL_PS_A,2.959,130.56223,419025.9654881933,PPL,PS
RP,826_RP,210329_Smp_PPL_PS_B,2.959,130.56223,537468.9583985795,PPL,PS
RP,826_RP,210329_Smp_PPL_PS_C,2.959,130.56223,518091.4575712154,PPL,PS
RP,8265_RP,210329_Smp_PPL_Aloha_A,1.962,312.20178,2527174,PPL,A
RP,8265_RP,210329_Smp_PPL_Aloha_B,1.962,312.20178,2800036,PPL,A
RP,8265_RP,210329_Smp_PPL_Aloha_C,1.962,312.20178,2875262,PPL,A
RP,8266_RP,210329_Smp_Aloha_A,1.123,312.2019,674556,CatEx,A
RP,8266_RP,210329_Smp_Aloha_B,1.123,312.2019,215680,CatEx,A
RP,8266_RP,210329_Smp_Aloha_C,1.123,312.2019,565462,CatEx,A
RP,8266_RP,210329_Smp_PPL_Aloha_A,1.123,312.2019,4657886,PPL,A
RP,8266_RP,210329_Smp_PPL_Aloha_B,1.123,312.2019,5066268,PPL,A
RP,8266_RP,210329_Smp_PPL_Aloha_C,1.123,312.2019,5853644,PPL,A
RP,8274_RP,210329_Smp_Aloha_A,0.662,312.78186,658335.5303309662,CatEx,A
RP,8274_RP,210329_Smp_Aloha_B,0.662,312.78186,526735.9246970061,CatEx,A
RP,8274_RP,210329_Smp_Aloha_C,0.662,312.78186,8656531.731574941,CatEx,A
RP,8274_RP,210329_Smp_PS_A,0.662,312.78186,1867152.4864806316,CatEx,PS
RP,8274_RP,210329_Smp_PS_B,0.662,312.78186,2414557.376087822,CatEx,PS
RP,8274_RP,210329_Smp_PS_C,0.662,312.78186,111884.59554237462,CatEx,PS
RP,8274_RP,210329_Smp_PPL_Aloha_A,0.662,312.78186,41111425.58117739,PPL,A
RP,8274_RP,210329_Smp_PPL_Aloha_B,0.662,312.78186,23017917.60230648,PPL,A
RP,8274_RP,210329_Smp_PPL_Aloha_C,0.662,312.78186,33994644.64238657,PPL,A
RP,8274_RP,210329_Smp_PPL_PS_A,0.662,312.78186,14990610.80696934,PPL,PS
RP,8274_RP,210329_Smp_PPL_PS_B,0.662,312.78186,12720195.411509862,PPL,PS
RP,8274_RP,210329_Smp_PPL_PS_C,0.662,312.78186,17831016.694926955,PPL,PS
RP,8275_RP,210329_Smp_PPL_Aloha_A,0.664,312.84259,1250163.608671225,PPL,A
RP,8275_RP,210329_Smp_PPL_Aloha_B,0.664,312.84259,438476.16153832147,PPL,A
RP,8275_RP,210329_Smp_PPL_Aloha_C,0.664,312.84259,1476672.8084540272,PPL,A
RP,8275_RP,210329_Smp_PPL_PS_A,0.664,312.84259,1431713.0273747295,PPL,PS
RP,8275_RP,210329_Smp_PPL_PS_B,0.664,312.84259,1004448.6308688882,PPL,PS
RP,8275_RP,210329_Smp_PPL_PS_C,0.664,312.84259,129493.82910076066,PPL,PS
RP,8302_RP,210329_Smp_PPL_Aloha_A,4.443,313.24881,181860.09812603207,PPL,A
RP,8302_RP,210329_Smp_PPL_Aloha_B,4.443,313.24881,150636.89564563436,PPL,A
RP,8302_RP,210329_Smp_PPL_Aloha_C,4.443,313.24881,221765.0721545367,PPL,A
RP,8306_RP,210329_Smp_PPL_Aloha_A,0.65,313.8139,2393143.63064965,PPL,A
RP,8306_RP,210329_Smp_PPL_Aloha_B,0.65,313.8139,1097374.6341128384,PPL,A
RP,8306_RP,210329_Smp_PPL_Aloha_C,0.65,313.8139,1985735.7337085607,PPL,A
RP,8306_RP,210329_Smp_PPL_PS_A,0.65,313.8139,675828.56313518,PPL,PS
RP,8306_RP,210329_Smp_PPL_PS_B,0.65,313.8139,630602.0166223472,PPL,PS
RP,8306_RP,210329_Smp_PPL_PS_C,0.65,313.8139,1042832.568987024,PPL,PS
RP,8313_RP,210329_Smp_PPL_PS_A,7.739,314.08975,175445.5102455383,PPL,PS
RP,8313_RP,210329_Smp_PPL_PS_B,7.739,314.08975,198850.85447190996,PPL,PS
RP,8313_RP,210329_Smp_PPL_PS_C,7.739,314.08975,231558.60161686572,PPL,PS
HILICPos,832_HILICPos,210322_Smp_PPL_Aloha_A,2.286,173.07103,1923583.7422692871,PPL,A
HILICPos,832_HILICPos,210322_Smp_PPL_Aloha_B,2.286,173.07103,1560126.07472472,PPL,A
HILICPos,832_HILICPos,210322_Smp_PPL_Aloha_C,2.286,173.07103,2176888.0942878583,PPL,A
HILICPos,832_HILICPos,210322_Smp_PPL_PS_A,2.286,173.07103,2768462.7439180193,PPL,PS
HILICPos,832_HILICPos,210322_Smp_PPL_PS_B,2.286,173.07103,1465485.79915059,PPL,PS
HILICPos,832_HILICPos,210322_Smp_PPL_PS_C,2.286,173.07103,3133055.397736517,PPL,PS
RP,8327_RP,210329_Smp_PPL_Aloha_A,1.677,314.18088,31570294,PPL,A
RP,8327_RP,210329_Smp_PPL_Aloha_B,1.677,314.18088,30487988,PPL,A
RP,8327_RP,210329_Smp_PPL_Aloha_C,1.677,314.18088,31053238,PPL,A
RP,8337_RP,210329_Smp_Aloha_A,2.592,314.21747,750432,CatEx,A
RP,8337_RP,210329_Smp_Aloha_B,2.592,314.21747,535756,CatEx,A
RP,8337_RP,210329_Smp_Aloha_C,2.592,314.21747,501152,CatEx,A
RP,8337_RP,210329_Smp_PPL_Aloha_A,2.592,314.21747,20264564,PPL,A
RP,8337_RP,210329_Smp_PPL_Aloha_B,2.592,314.21747,18993618,PPL,A
RP,8337_RP,210329_Smp_PPL_Aloha_C,2.592,314.21747,22556580,PPL,A
RP,8338_RP,210329_Smp_Aloha_A,1.291,314.2175,191330,CatEx,A
RP,8338_RP,210329_Smp_Aloha_B,1.291,314.2175,102206,CatEx,A
RP,8338_RP,210329_Smp_Aloha_C,1.291,314.2175,137304,CatEx,A
RP,8338_RP,210329_Smp_PPL_Aloha_A,1.291,314.2175,1768904,PPL,A
RP,8338_RP,210329_Smp_PPL_Aloha_B,1.291,314.2175,2728616,PPL,A
RP,8338_RP,210329_Smp_PPL_Aloha_C,1.291,314.2175,2155544,PPL,A
RP,8340_RP,210329_Smp_PPL_PS_A,9.211,314.23303,2305886,PPL,PS
RP,8340_RP,210329_Smp_PPL_PS_B,9.211,314.23303,5028462,PPL,PS
RP,8340_RP,210329_Smp_PPL_PS_C,9.211,314.23303,3496242,PPL,PS
RP,8343_RP,210329_Smp_Aloha_A,0.66,314.7789,936899.9080934332,CatEx,A
RP,8343_RP,210329_Smp_Aloha_B,0.66,314.7789,862904.8803967071,CatEx,A
RP,8343_RP,210329_Smp_Aloha_C,0.66,314.7789,13842314.017704109,CatEx,A
RP,8343_RP,210329_Smp_PS_A,0.66,314.7789,3137076.4673673552,CatEx,PS
RP,8343_RP,210329_Smp_PS_B,0.66,314.7789,3915000.0449382993,CatEx,PS
RP,8343_RP,210329_Smp_PS_C,0.66,314.7789,216661.88883438997,CatEx,PS
RP,8343_RP,210329_Smp_PPL_Aloha_A,0.66,314.7789,67291193.74326737,PPL,A
RP,8343_RP,210329_Smp_PPL_Aloha_B,0.66,314.7789,37534020.49423246,PPL,A
RP,8343_RP,210329_Smp_PPL_Aloha_C,0.66,314.7789,55076421.03354124,PPL,A
RP,8343_RP,210329_Smp_PPL_PS_A,0.66,314.7789,25234978.30976678,PPL,PS
RP,8343_RP,210329_Smp_PPL_PS_B,0.66,314.7789,21059961.09062176,PPL,PS
RP,8343_RP,210329_Smp_PPL_PS_C,0.66,314.7789,29696320.39074059,PPL,PS
RP,8344_RP,210329_Smp_PPL_Aloha_A,0.688,314.83923,602624.6971746077,PPL,A
RP,8344_RP,210329_Smp_PPL_Aloha_B,0.688,314.83923,68735.6239001394,PPL,A
RP,8344_RP,210329_Smp_PPL_Aloha_C,0.688,314.83923,391047.95022623864,PPL,A
RP,8344_RP,210329_Smp_PPL_PS_A,0.688,314.83923,571483.0673101004,PPL,PS
RP,8344_RP,210329_Smp_PPL_PS_B,0.688,314.83923,404749.3655630981,PPL,PS
RP,8344_RP,210329_Smp_PPL_PS_C,0.688,314.83923,19576.478833089142,PPL,PS
RP,8345_RP,210329_Smp_PPL_Aloha_A,0.652,314.85953,452910.6494345763,PPL,A
RP,8345_RP,210329_Smp_PPL_Aloha_B,0.652,314.85953,145391.44529204615,PPL,A
RP,8345_RP,210329_Smp_PPL_Aloha_C,0.652,314.85953,419064.248296238,PPL,A
RP,8345_RP,210329_Smp_PPL_PS_A,0.652,314.85953,335727.7532043169,PPL,PS
RP,8345_RP,210329_Smp_PPL_PS_B,0.652,314.85953,307449.6116755081,PPL,PS
RP,8345_RP,210329_Smp_PPL_PS_C,0.652,314.85953,68639.47456849697,PPL,PS
RP,8384_RP,210329_Smp_PPL_Aloha_A,1.119,316.00684,53978.99451295158,PPL,A
RP,8384_RP,210329_Smp_PPL_Aloha_B,1.119,316.00684,43173.43829639699,PPL,A
RP,8384_RP,210329_Smp_PPL_Aloha_C,1.119,316.00684,56339.919944650566,PPL,A
HILICPos,839_HILICPos,210322_Smp_PPL_PS_A,2.247,173.11748,1817230,PPL,PS
HILICPos,839_HILICPos,210322_Smp_PPL_PS_B,2.247,173.11748,1531460,PPL,PS
HILICPos,839_HILICPos,210322_Smp_PPL_PS_C,2.247,173.11748,1652864,PPL,PS
RP,8403_RP,210329_Smp_PPL_Aloha_A,1.349,316.19672,3405208,PPL,A
RP,8403_RP,210329_Smp_PPL_Aloha_B,1.349,316.19672,4020432,PPL,A
RP,8403_RP,210329_Smp_PPL_Aloha_C,1.349,316.19672,3830016,PPL,A
RP,8418_RP,210329_Smp_Aloha_A,0.662,316.77606,686212.5927672597,CatEx,A
RP,8418_RP,210329_Smp_Aloha_B,0.662,316.77606,559614.7656967185,CatEx,A
RP,8418_RP,210329_Smp_Aloha_C,0.662,316.77606,8886258.18451324,CatEx,A
RP,8418_RP,210329_Smp_PS_A,0.662,316.77606,2015198.92502758,CatEx,PS
RP,8418_RP,210329_Smp_PS_B,0.662,316.77606,2450420.6314489585,CatEx,PS
RP,8418_RP,210329_Smp_PS_C,0.662,316.77606,133916.2497911839,CatEx,PS
RP,8418_RP,210329_Smp_PPL_Aloha_A,0.662,316.77606,43061380.26986112,PPL,A
RP,8418_RP,210329_Smp_PPL_Aloha_B,0.662,316.77606,24195056.516133085,PPL,A
RP,8418_RP,210329_Smp_PPL_Aloha_C,0.662,316.77606,35500779.21760282,PPL,A
RP,8418_RP,210329_Smp_PPL_PS_A,0.662,316.77606,16035749.910533464,PPL,PS
RP,8418_RP,210329_Smp_PPL_PS_B,0.662,316.77606,13177106.537145684,PPL,PS
RP,8418_RP,210329_Smp_PPL_PS_C,0.662,316.77606,18875198.41822064,PPL,PS
HILICPos,843_HILICPos,210322_Smp_PPL_Aloha_A,2.262,174.05495,444802.06388348906,PPL,A
HILICPos,843_HILICPos,210322_Smp_PPL_Aloha_B,2.262,174.05495,416561.82643899217,PPL,A
HILICPos,843_HILICPos,210322_Smp_PPL_Aloha_C,2.262,174.05495,504863.84023181064,PPL,A
HILICPos,843_HILICPos,210322_Smp_PPL_PS_A,2.262,174.05495,538805.8169344751,PPL,PS
HILICPos,843_HILICPos,210322_Smp_PPL_PS_B,2.262,174.05495,712254.7971025733,PPL,PS
HILICPos,843_HILICPos,210322_Smp_PPL_PS_C,2.262,174.05495,1014370.9971316232,PPL,PS
RP,8437_RP,210329_Smp_PPL_Aloha_A,0.895,317.1825,1069002,PPL,A
RP,8437_RP,210329_Smp_PPL_Aloha_B,0.895,317.1825,1211760,PPL,A
RP,8437_RP,210329_Smp_PPL_Aloha_C,0.895,317.1825,1158296,PPL,A
RP,8437_RP,210329_Smp_PPL_PS_A,0.895,317.1825,1243644,PPL,PS
RP,8437_RP,210329_Smp_PPL_PS_B,0.895,317.1825,1222994,PPL,PS
RP,8437_RP,210329_Smp_PPL_PS_C,0.895,317.1825,1104570,PPL,PS
RP,8447_RP,210329_Smp_PPL_Aloha_A,9.712,317.26944,79685.11336068236,PPL,A
RP,8447_RP,210329_Smp_PPL_Aloha_B,9.712,317.26944,73755.45091558575,PPL,A
RP,8447_RP,210329_Smp_PPL_Aloha_C,9.712,317.26944,81139.70595822317,PPL,A
RP,8447_RP,210329_Smp_PPL_PS_A,9.712,317.26944,85330.02920874854,PPL,PS
RP,8447_RP,210329_Smp_PPL_PS_B,9.712,317.26944,76074.87421916834,PPL,PS
RP,8447_RP,210329_Smp_PPL_PS_C,9.712,317.26944,76706.91763556925,PPL,PS
RP,8459_RP,210329_Smp_PPL_Aloha_A,1.156,318.16617,363864.1942191713,PPL,A
RP,8459_RP,210329_Smp_PPL_Aloha_B,1.156,318.16617,390457.988397734,PPL,A
RP,8459_RP,210329_Smp_PPL_Aloha_C,1.156,318.16617,509970.34511253535,PPL,A
RP,8459_RP,210329_Smp_PPL_PS_A,1.156,318.16617,302923.24423294974,PPL,PS
RP,8459_RP,210329_Smp_PPL_PS_B,1.156,318.16617,375176.71831410174,PPL,PS
RP,8459_RP,210329_Smp_PPL_PS_C,1.156,318.16617,360165.2540363614,PPL,PS
RP,8462_RP,210329_Smp_PPL_PS_A,4.027,318.19141,1565840.3625092153,PPL,PS
RP,8462_RP,210329_Smp_PPL_PS_B,4.027,318.19141,364985.5654317618,PPL,PS
RP,8462_RP,210329_Smp_PPL_PS_C,4.027,318.19141,653615.2929008296,PPL,PS
RP,8463_RP,210329_Smp_PPL_PS_A,3.079,318.19144,32987858,PPL,PS
RP,8463_RP,210329_Smp_PPL_PS_B,3.079,318.19144,13321984,PPL,PS
RP,8463_RP,210329_Smp_PPL_PS_C,3.079,318.19144,15250926,PPL,PS
HILICPos,847_HILICPos,210322_Smp_PPL_Aloha_A,2.254,174.11264,4851648,PPL,A
HILICPos,847_HILICPos,210322_Smp_PPL_Aloha_B,2.254,174.11264,3761148,PPL,A
HILICPos,847_HILICPos,210322_Smp_PPL_Aloha_C,2.254,174.11264,4517564,PPL,A
